"specimen_ID","Genus","species","Subspecies","common_name","Year","yr_accuracy","Status","State","County","Locality","HUC8_number","HUC8_name","GISLatDD","GISLongDD","lat_long_accuracy","lat_long_source","disposal","Museum_Cat_No","record_type","Reference"
1321240,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","St. Lucie","C-23 (County Line) Canal, west of I-95","3090206","Florida Southeast Coast",27.20608,-80.40216,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
576390,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2013,"Actual","established","FL","St. Lucie","Lake behind SW Sundance Trail, Port St. Lucie","3090206","Florida Southeast Coast",27.23202,-80.35504,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
261398,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2009,"Actual","established","FL","St. Lucie","North Hutchinson Island, brackish pond along w. side of A1A","3080203","Vero Beach",27.4892733,-80.299357,"Accurate","reported","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
1321638,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2016,"Actual","established","FL","St. Lucie","Retention pond in Port St. Lucie","3090206","Florida Southeast Coast",27.2601,-80.30451,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24369"
292731,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2012,"Actual","established","FL","St. Lucie","St. Lucie River Park Marina","3090202","Everglades",27.32378,-80.33377,"Accurate","reported","NULL","NULL","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=25113"
290764,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","St. Lucie","St. Lucie River, north fork just north of River Park Marina","3090202","Everglades",27.32782,-80.33342,"Accurate","reported","Florida Fish and Wildlife Conservation Commission Ichthyology Collection","FSBC 19786","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=24859"
586864,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1999,"Actual","established","FL","Broward","[No locality description provided by MARIS]","3090202","Everglades",26.21,-80.35,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586865,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1999,"Actual","established","FL","Broward","[No locality description provided by MARIS]","3090202","Everglades",26.21,-80.35,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
899575,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","C-11 along Orange Dr","3090206","Florida Southeast Coast",26.06583,-80.2275,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899573,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","C-11 canal along Orange Dr across from vet clinic","3090206","Florida Southeast Coast",26.06543,-80.23383,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
550120,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Broward","Canal immediately south of 7610 Westwood Drive, Tamarac","3090206","Florida Southeast Coast",26.21472,-80.28,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 162705","Specimen","See disposal and Musuem_cat_no fields"
550093,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Broward","Canal immediately south of 7610 Westwood Drive, Tamarac, at culvert passing underneath Westwood Drive","3090206","Florida Southeast Coast",26.21472,-80.28,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 135480","Specimen","See disposal and Musuem_cat_no fields"
899601,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","L-38E Canal, on north side of G123 control structure","3090202","Everglades",26.15004,-80.44268,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899603,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park","3090206","Florida Southeast Coast",26.12886,-80.3506,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899593,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park","3090206","Florida Southeast Coast",26.13714,-80.34627,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899569,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park","3090206","Florida Southeast Coast",26.12941,-80.35011,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899587,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park at New River Canal (G-15) east of the boat ramp","3090206","Florida Southeast Coast",26.12361,-80.34833,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899582,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park at New River Canal (G-15) west of the boat ramp","3090206","Florida Southeast Coast",26.12639,-80.36056,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
899604,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2015,"Actual","established","FL","Broward","Markham Park, RC boat launch","3090206","Florida Southeast Coast",26.13089,-80.36015,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=28155"
550106,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Broward","Miramar, on east side of Florida Turnpike, north of Exit 47A, at large pond with culverts at N end (Swamp Eel Site).","3090206","Florida Southeast Coast",25.97671,-80.22282,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 147061","Specimen","See disposal and Musuem_cat_no fields"
550114,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2001,"Actual","established","FL","Broward","Plantation, in pond behind house at 1450 NW 81 Terrace","3090206","Florida Southeast Coast",26.14166,-80.25928,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 116470","Specimen","See disposal and Musuem_cat_no fields"
550108,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Broward","South New River Canal at Rte 27, Everglades Holiday boat ramp","3090206","Florida Southeast Coast",26.06139,-80.43445,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 162641","Specimen","See disposal and Musuem_cat_no fields"
550097,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Collier","Bear Island Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.25278,-81.28111,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163969","Specimen","See disposal and Musuem_cat_no fields"
550109,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Corndance Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.93515,-80.97149,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164074","Specimen","See disposal and Musuem_cat_no fields"
550085,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Collier","Loop Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.83358,-81.08144,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163914","Specimen","See disposal and Musuem_cat_no fields"
550089,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Collier","Loop Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.83358,-81.08144,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163854","Specimen","See disposal and Musuem_cat_no fields"
550092,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Collier","Loop Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.83358,-81.08144,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163852","Specimen","See disposal and Musuem_cat_no fields"
550096,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163997","Specimen","See disposal and Musuem_cat_no fields"
550088,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163882","Specimen","See disposal and Musuem_cat_no fields"
550115,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163893","Specimen","See disposal and Musuem_cat_no fields"
550118,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164070","Specimen","See disposal and Musuem_cat_no fields"
550122,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Stairsteps Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",25.89614,-81.21154,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163987","Specimen","See disposal and Musuem_cat_no fields"
550111,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2003,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163881","Specimen","See disposal and Musuem_cat_no fields"
550110,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164017","Specimen","See disposal and Musuem_cat_no fields"
550112,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163875","Specimen","See disposal and Musuem_cat_no fields"
550101,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164091","Specimen","See disposal and Musuem_cat_no fields"
550107,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164048","Specimen","See disposal and Musuem_cat_no fields"
550091,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2002,"Actual","established","FL","Collier","Turner River Unit of Big Cypress National Preserve (specific locality unknown)","3090204","Big Cypress Swamp",26.02714,-81.25594,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164090","Specimen","See disposal and Musuem_cat_no fields"
550081,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Lee","Spanish Creek at Route 78 crossing 1 mile northeast of the town of Alva","3090205","Caloosahatchee",26.72556,-81.59917,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 147186","Specimen","See disposal and Musuem_cat_no fields"
586869,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1997,"Actual","established","FL","Miami-Dade","[No locality description provided by MARIS]","3090202","Everglades",25.89,-80.58,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586870,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1997,"Actual","established","FL","Miami-Dade","[No locality description provided by MARIS]","3090202","Everglades",25.89,-80.58,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586866,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1994,"Actual","established","FL","Miami-Dade","[No locality description provided by MARIS]","3090202","Everglades",25.89,-80.58,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586867,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1996,"Actual","established","FL","Miami-Dade","[No locality description provided by MARIS]","3090202","Everglades",25.89,-80.58,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586868,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1997,"Actual","established","FL","Miami-Dade","[No locality description provided by MARIS]","3090202","Everglades",25.89,-80.58,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550086,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1985,"Actual","established","FL","Miami-Dade","Anhinga Trail Pond, Royal Palm Visitor Center, Everglades National Park","3090202","Everglades",25.38133,-80.60916,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163111","Specimen","See disposal and Musuem_cat_no fields"
550105,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1985,"Actual","established","FL","Miami-Dade","Anhinga Trail Pond, Royal Palm Visitor Center, Everglades National Park","3090202","Everglades",25.38133,-80.60916,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163098","Specimen","See disposal and Musuem_cat_no fields"
550119,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1997,"Actual","established","FL","Miami-Dade","Black Creek Canal @ Eureka Drive and Lindgren Road, about 150 meters N and S of ramp","3090206","Florida Southeast Coast",25.59592,-80.41303,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 104459","Specimen","See disposal and Musuem_cat_no fields"
775036,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","C-100A up to SW 168th St (in back of Sadowski)","3090206","Florida Southeast Coast",25.60961,-80.31824,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
775080,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","C100-C Canal","3090206","Florida Southeast Coast",25.64402,-80.33998,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
775090,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","C100-C Canal","3090206","Florida Southeast Coast",25.64965,-80.35278,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
550124,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Canal C-111 at intersection with north-south canal, about 11.0 air miles S Homestead","3090206","Florida Southeast Coast",25.306,-80.4934,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 29042","Specimen","See disposal and Musuem_cat_no fields"
550123,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Canal C-111, 7.1 road miles S Rt 9336, about 10.0 air miles SSW Homestead","3090206","Florida Southeast Coast",25.3153,-80.5212,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 29688","Specimen","See disposal and Musuem_cat_no fields"
550082,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1992,"Actual","established","FL","Miami-Dade","Canal C111E, 5.1 miles W of U.S. Highway 1, 10.0 air-miles S of Homestead.","3090206","Florida Southeast Coast",25.36562,-80.52566,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 90482","Specimen","See disposal and Musuem_cat_no fields"
550125,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Canal C-113, upper 200 m at Richard Road, about 0.4 miles N Mowry Road, 2.0 miles W center Homestead","3090206","Florida Southeast Coast",25.4742,-80.51,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 29061","Specimen","See disposal and Musuem_cat_no fields"
550128,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1997,"Actual","established","FL","Miami-Dade","Canal L-30 by Rt. 997 (Krome Ave.) at boat ramp about 1.0 miles N junction with US 41 (Tamiami Trail), [ca. 5.2 air miles WNW center Tamiami]","3090206","Florida Southeast Coast",25.7792,-80.4823,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 28185","Specimen","See disposal and Musuem_cat_no fields"
550126,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Canal L31W along Everglades National Park eastern boundary, 1.0 kilometers reach S of Main Park Road (SR 9336), about 7.0 air miles SW Homestead","3090202","Everglades",25.3865,-80.5739,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 29669","Specimen","See disposal and Musuem_cat_no fields"
550095,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1992,"Actual","established","FL","Miami-Dade","Canal L31-W at Taylor Slough pump station, 7.5 air-miles WSW of the centre of Homestead.","3090202","Everglades",25.36941,-80.57307,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 90455","Specimen","See disposal and Musuem_cat_no fields"
550100,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1996,"Actual","established","FL","Miami-Dade","Canal off Research Road, about 50 feet west of gate 2B","3090202","Everglades",25.37253,-80.62388,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164290","Specimen","See disposal and Musuem_cat_no fields"
775060,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","Culvert pool on the north side of C-103 canal","3090206","Florida Southeast Coast",25.47149,-80.37971,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
570603,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570641,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570649,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #1","3090202","Everglades",25.41755,-80.64229,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570654,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570620,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570661,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570643,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570685,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570686,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570608,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570584,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570592,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570595,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570704,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #2","3090202","Everglades",25.4173,-80.66412,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570634,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570656,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570553,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #3","3090202","Everglades",25.43315,-80.73468,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570549,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570560,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570624,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570636,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570617,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570666,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570669,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570672,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570749,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570744,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570707,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570714,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #4","3090202","Everglades",25.43418,-80.78024,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
